YYYYMM,ZIPCODE,CITY,STATE,TOTAL FROM ZIP,TOTAL BUSINESS,TOTAL FAMILY,TOTAL INDIVIDUAL,TOTAL PERM,TOTAL TEMP,TOTAL TO ZIP,TOTAL BUSINESS,TOTAL FAMILY,TOTAL INDIVIDUAL,TOTAL PERM,TOTAL TEMP
201812,="01240",LENOX                       ,MA,00000072,00000000,00000026,00000043,00000036,00000036,00000032,00000000,00000000,00000024,00000021,00000011
201812,="01245",MONTEREY                    ,MA,00000016,00000000,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000
201812,="01247",NORTH ADAMS                 ,MA,00000148,00000000,00000031,00000114,00000111,00000037,00000119,00000000,00000027,00000089,00000106,00000013
201812,="01253",OTIS                        ,MA,00000021,00000000,00000011,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000
201812,="01254",RICHMOND                    ,MA,00000016,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="01257",SHEFFIELD                   ,MA,00000024,00000000,00000000,00000019,00000000,00000014,00000013,00000000,00000000,00000000,00000011,00000000
201812,="01262",STOCKBRIDGE                 ,MA,00000035,00000000,00000017,00000013,00000018,00000017,00000000,00000000,00000000,00000000,00000000,00000000
201812,="01266",WEST STOCKBRIDGE            ,MA,00000029,00000000,00000012,00000017,00000012,00000017,00000000,00000000,00000000,00000000,00000000,00000000
201812,="01267",WILLIAMSTOWN                ,MA,00000053,00000000,00000021,00000029,00000034,00000019,00000052,00000000,00000020,00000030,00000043,00000000
201812,="01301",GREENFIELD                  ,MA,00000183,00000000,00000043,00000136,00000162,00000021,00000156,00000000,00000023,00000128,00000146,00000000
201812,="01330",ASHFIELD                    ,MA,00000024,00000000,00000000,00000019,00000014,00000000,00000015,00000000,00000000,00000000,00000012,00000000
201812,="01331",ATHOL                       ,MA,00000105,00000000,00000028,00000068,00000089,00000016,00000114,00000000,00000025,00000083,00000106,00000000
201812,="01337",BERNARDSTON                 ,MA,00000015,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="01340",COLRAIN                     ,MA,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="01341",CONWAY                      ,MA,00000000,00000000,00000000,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000011,00000000
201812,="01351",MONTAGUE                    ,MA,00000015,00000000,00000000,00000000,00000000,00000000,00000020,00000000,00000000,00000012,00000018,00000000
201812,="01354",GILL                        ,MA,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="01360",NORTHFIELD                  ,MA,00000032,00000000,00000000,00000021,00000029,00000000,00000033,00000000,00000011,00000022,00000033,00000000
201812,="01364",ORANGE                      ,MA,00000087,00000000,00000038,00000046,00000076,00000011,00000056,00000000,00000012,00000043,00000052,00000000
201812,="01370",SHELBURNE FALLS             ,MA,00000044,00000000,00000014,00000027,00000033,00000011,00000044,00000000,00000000,00000032,00000038,00000000
201812,="01373",S DEERFIELD                 ,MA,00000026,00000000,00000000,00000021,00000018,00000000,00000019,00000000,00000000,00000016,00000018,00000000
201812,="01375",SUNDERLAND                  ,MA,00000041,00000000,00000000,00000026,00000034,00000000,00000016,00000000,00000000,00000013,00000016,00000000
201812,="01376",TURNERS FALLS               ,MA,00000050,00000000,00000000,00000037,00000044,00000000,00000041,00000000,00000000,00000031,00000041,00000000
201812,="01379",WENDELL                     ,MA,00000000,00000000,00000000,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000
201812,="01420",FITCHBURG                   ,MA,00000440,00000000,00000101,00000329,00000385,00000055,00000419,00000011,00000073,00000335,00000397,00000022
201812,="01430",ASHBURNHAM                  ,MA,00000042,00000000,00000024,00000017,00000029,00000013,00000036,00000000,00000012,00000024,00000035,00000000
201812,="01431",ASHBY                       ,MA,00000019,00000000,00000000,00000012,00000015,00000000,00000027,00000000,00000000,00000019,00000026,00000000
201812,="01432",AYER                        ,MA,00000050,00000000,00000016,00000032,00000042,00000000,00000077,00000000,00000021,00000053,00000068,00000000
201812,="01436",BALDWINVILLE                ,MA,00000025,00000000,00000000,00000019,00000022,00000000,00000024,00000000,00000000,00000016,00000023,00000000
201812,="01440",GARDNER                     ,MA,00000207,00000000,00000057,00000144,00000179,00000028,00000172,00000000,00000024,00000148,00000166,00000000
201812,="01450",GROTON                      ,MA,00000039,00000000,00000000,00000030,00000030,00000000,00000034,00000000,00000015,00000016,00000029,00000000
201812,="01451",HARVARD                     ,MA,00000032,00000000,00000015,00000015,00000019,00000013,00000026,00000000,00000015,00000011,00000021,00000000
201812,="01452",HUBBARDSTON                 ,MA,00000033,00000000,00000015,00000016,00000023,00000000,00000012,00000000,00000000,00000000,00000000,00000000
201812,="01453",LEOMINSTER                  ,MA,00000485,00000019,00000111,00000355,00000428,00000057,00000386,00000015,00000090,00000281,00000365,00000021
201812,="01460",LITTLETON                   ,MA,00000077,00000000,00000018,00000049,00000049,00000028,00000055,00000000,00000021,00000029,00000045,00000000
201812,="01462",LUNENBURG                   ,MA,00000103,00000000,00000040,00000058,00000075,00000028,00000076,00000000,00000022,00000052,00000070,00000000
201812,="01463",PEPPERELL                   ,MA,00000086,00000000,00000035,00000049,00000070,00000016,00000073,00000000,00000022,00000051,00000069,00000000
201812,="01464",SHIRLEY                     ,MA,00000043,00000000,00000012,00000031,00000036,00000000,00000032,00000000,00000013,00000018,00000028,00000000
201812,="01468",TEMPLETON                   ,MA,00000032,00000000,00000013,00000017,00000021,00000011,00000028,00000000,00000000,00000020,00000025,00000000
201812,="01469",TOWNSEND                    ,MA,00000041,00000000,00000012,00000027,00000034,00000000,00000031,00000000,00000000,00000021,00000030,00000000
201812,="01473",WESTMINSTER                 ,MA,00000060,00000000,00000014,00000045,00000046,00000014,00000047,00000000,00000012,00000031,00000044,00000000
201812,="01475",WINCHENDON                  ,MA,00000087,00000000,00000020,00000064,00000076,00000011,00000072,00000000,00000017,00000055,00000069,00000000
201812,="01501",AUBURN                      ,MA,00000130,00000000,00000054,00000072,00000096,00000034,00000107,00000000,00000029,00000075,00000101,00000000
201812,="01503",BERLIN                      ,MA,00000030,00000000,00000000,00000017,00000018,00000012,00000024,00000000,00000000,00000018,00000024,00000000
201812,="01504",BLACKSTONE                  ,MA,00000072,00000000,00000015,00000057,00000064,00000000,00000055,00000000,00000000,00000046,00000053,00000000
201812,="01505",BOYLSTON                    ,MA,00000036,00000000,00000000,00000027,00000028,00000000,00000029,00000000,00000000,00000019,00000028,00000000
201812,="01506",BROOKFIELD                  ,MA,00000029,00000000,00000014,00000015,00000021,00000000,00000023,00000000,00000000,00000013,00000021,00000000
201812,="01507",CHARLTON                    ,MA,00000086,00000000,00000039,00000044,00000064,00000022,00000081,00000000,00000020,00000061,00000080,00000000
201812,="01510",CLINTON                     ,MA,00000160,00000012,00000049,00000099,00000141,00000019,00000129,00000000,00000029,00000098,00000123,00000000
201812,="01515",EAST BROOKFIELD             ,MA,00000034,00000000,00000000,00000025,00000029,00000000,00000020,00000000,00000000,00000015,00000019,00000000
201812,="01516",DOUGLAS                     ,MA,00000062,00000000,00000023,00000038,00000035,00000027,00000047,00000000,00000019,00000027,00000044,00000000
201812,="01518",FISKDALE                    ,MA,00000030,00000000,00000000,00000023,00000020,00000000,00000022,00000000,00000000,00000015,00000019,00000000
201812,="01519",GRAFTON                     ,MA,00000051,00000000,00000016,00000033,00000046,00000000,00000046,00000000,00000022,00000023,00000044,00000000
201812,="01520",HOLDEN                      ,MA,00000097,00000000,00000040,00000051,00000073,00000024,00000072,00000000,00000016,00000051,00000065,00000000
201812,="01521",HOLLAND                     ,MA,00000026,00000000,00000012,00000014,00000018,00000000,00000014,00000000,00000000,00000011,00000013,00000000
201812,="01522",JEFFERSON                   ,MA,00000024,00000000,00000000,00000019,00000011,00000013,00000012,00000000,00000000,00000012,00000011,00000000
201812,="01523",LANCASTER                   ,MA,00000056,00000000,00000020,00000032,00000040,00000016,00000041,00000000,00000011,00000023,00000033,00000000
201812,="01524",LEICESTER                   ,MA,00000058,00000000,00000025,00000031,00000039,00000019,00000052,00000000,00000017,00000033,00000050,00000000
201812,="01525",LINWOOD                     ,MA,00000011,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="01527",MILLBURY                    ,MA,00000099,00000000,00000028,00000068,00000072,00000027,00000089,00000000,00000018,00000065,00000084,00000000
201812,="01529",MILLVILLE                   ,MA,00000016,00000000,00000000,00000000,00000000,00000000,00000023,00000000,00000000,00000016,00000022,00000000
201812,="01532",NORTHBOROUGH                ,MA,00000110,00000000,00000044,00000061,00000082,00000028,00000125,00000000,00000054,00000062,00000116,00000000
201812,="01534",NORTHBRIDGE                 ,MA,00000052,00000000,00000021,00000031,00000043,00000000,00000043,00000000,00000011,00000032,00000036,00000000
201812,="01535",NORTH BROOKFIELD            ,MA,00000042,00000000,00000011,00000031,00000029,00000013,00000036,00000000,00000000,00000026,00000036,00000000
201812,="01536",NORTH GRAFTON               ,MA,00000037,00000000,00000011,00000021,00000030,00000000,00000045,00000000,00000000,00000033,00000042,00000000
201812,="01537",NORTH OXFORD                ,MA,00000018,00000000,00000000,00000000,00000014,00000000,00000018,00000000,00000000,00000015,00000017,00000000
201812,="01540",OXFORD                      ,MA,00000064,00000000,00000016,00000047,00000054,00000000,00000061,00000000,00000018,00000041,00000058,00000000
201812,="01541",PRINCETON                   ,MA,00000024,00000000,00000000,00000018,00000015,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="01542",ROCHDALE                    ,MA,00000019,00000000,00000000,00000013,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="01543",RUTLAND                     ,MA,00000046,00000000,00000018,00000026,00000032,00000014,00000059,00000000,00000019,00000040,00000055,00000000
201812,="01545",SHREWSBURY                  ,MA,00000239,00000000,00000086,00000146,00000178,00000061,00000228,00000014,00000069,00000145,00000211,00000017
201812,="01550",SOUTHBRIDGE                 ,MA,00000216,00000013,00000053,00000150,00000197,00000019,00000174,00000000,00000047,00000124,00000162,00000012
201812,="01560",SOUTH GRAFTON               ,MA,00000028,00000000,00000000,00000022,00000022,00000000,00000026,00000000,00000000,00000020,00000023,00000000
201812,="01562",SPENCER                     ,MA,00000125,00000000,00000032,00000089,00000096,00000029,00000103,00000000,00000023,00000077,00000096,00000000
201812,="01564",STERLING                    ,MA,00000045,00000000,00000014,00000030,00000025,00000020,00000048,00000000,00000015,00000030,00000041,00000000
201812,="01566",STURBRIDGE                  ,MA,00000053,00000000,00000028,00000023,00000032,00000021,00000053,00000000,00000000,00000041,00000049,00000000
201812,="01568",UPTON                       ,MA,00000022,00000000,00000000,00000013,00000018,00000000,00000026,00000000,00000000,00000016,00000023,00000000
201812,="01569",UXBRIDGE                    ,MA,00000107,00000000,00000039,00000059,00000076,00000031,00000080,00000000,00000023,00000055,00000075,00000000
201812,="01570",WEBSTER                     ,MA,00000213,00000000,00000076,00000135,00000185,00000028,00000151,00000000,00000033,00000116,00000146,00000000
201812,="01571",DUDLEY                      ,MA,00000062,00000000,00000023,00000036,00000054,00000000,00000080,00000000,00000018,00000060,00000075,00000000
201812,="01581",WESTBOROUGH                 ,MA,00000146,00000012,00000051,00000083,00000129,00000017,00000148,00000000,00000050,00000089,00000129,00000019
201812,="01583",WEST BOYLSTON               ,MA,00000072,00000000,00000026,00000038,00000054,00000018,00000043,00000000,00000011,00000024,00000033,00000000
201812,="01585",WEST BROOKFIELD             ,MA,00000048,00000000,00000014,00000030,00000038,00000000,00000029,00000000,00000000,00000021,00000029,00000000
201812,="01588",WHITINSVILLE                ,MA,00000091,00000000,00000031,00000057,00000076,00000015,00000065,00000000,00000019,00000045,00000060,00000000
201812,="01590",SUTTON                      ,MA,00000071,00000000,00000023,00000044,00000042,00000029,00000071,00000000,00000023,00000044,00000063,00000000
201812,="01601",WORCESTER                   ,MA,00000014,00000000,00000000,00000012,00000014,00000000,00000000,00000000,00000000,00000000,00000000,00000000
201812,="01602",WORCESTER                   ,MA,00000180,00000000,00000044,00000129,00000154,00000026,00000169,00000000,00000043,00000124,00000163,00000000
201812,="01603",WORCESTER                   ,MA,00000233,00000000,00000055,00000175,00000214,00000019,00000215,00000000,00000034,00000177,00000203,00000012
201812,="01604",WORCESTER                   ,MA,00000420,00000013,00000112,00000295,00000385,00000035,00000403,00000000,00000092,00000305,00000382,00000021
201812,="01605",WORCESTER                   ,MA,00000374,00000000,00000079,00000292,00000361,00000013,00000260,00000000,00000053,00000200,00000240,00000020
201812,="01606",WORCESTER                   ,MA,00000205,00000012,00000047,00000146,00000184,00000021,00000161,00000000,00000031,00000125,00000153,00000000
201812,="01607",WORCESTER                   ,MA,00000105,00000000,00000032,00000073,00000096,00000000,00000096,00000000,00000019,00000076,00000089,00000000
201812,="01608",WORCESTER                   ,MA,00000073,00000000,00000019,00000049,00000071,00000000,00000061,00000000,00000013,00000041,00000061,00000000
201812,="01609",WORCESTER                   ,MA,00000246,00000011,00000059,00000176,00000200,00000046,00000192,00000000,00000041,00000143,00000182,00000000
201812,="01610",WORCESTER                   ,MA,00000309,00000000,00000081,00000224,00000293,00000016,00000246,00000000,00000057,00000188,00000232,00000014
